218;204;0;21;1180;8128263;0
217;203;0;49;1160;8128272;0
217;203;0;70;1170;8128281;0
217;203;0;85;1160;8128290;0
216;203;0;100;1170;8128299;0
216;203;0;110;1170;8128308;0
216;203;0;120;1170;8128317;0
215;202;0;126;1170;8128326;0
215;202;0;128;1180;8128335;0
215;203;0;130;1180;8128344;0
215;203;0;132;1170;8128353;0
215;203;0;132;1170;8128362;0
214;202;0;132;1170;8128371;0
214;202;0;136;1170;8128380;0
214;202;0;137;1180;8128389;0
214;202;0;142;1190;8128398;0
214;202;0;148;1190;8128407;0
214;202;0;154;1180;8128416;0
213;202;0;162;1180;8128425;0
213;202;0;169;1180;8128434;0
213;202;0;175;1180;8128443;0
213;202;0;178;1180;8128452;0
213;202;0;181;1190;8128461;0
213;202;0;183;1190;8128470;0
213;202;0;184;1170;8128479;0
213;202;0;185;1180;8128488;0
213;202;0;185;1170;8128497;0
213;202;0;187;1160;8128506;0
213;202;0;184;1160;8128515;0
213;202;0;184;1160;8128524;0
213;201;0;184;1160;8128533;0
213;201;0;180;1170;8128542;0
213;201;0;174;1170;8128551;0
213;201;0;162;1170;8128560;0
213;201;0;151;1160;8128569;0
213;201;0;139;1170;8128578;0
213;201;0;132;1160;8128587;0
213;201;0;129;1170;8128596;0
213;201;0;129;1180;8128605;0
213;201;0;129;1170;8128614;0
213;201;0;129;1160;8128623;0
213;201;0;132;1170;8128632;0
213;200;0;132;1160;8128641;0
213;200;0;138;1180;8128650;0
213;200;0;142;1180;8128659;0
212;200;0;148;1180;8128668;0
212;200;0;155;1170;8128677;0
212;200;0;162;1190;8128686;0
212;200;0;166;1180;8128695;0
212;199;0;170;1180;8128704;0
212;199;0;171;1190;8128713;0
212;199;0;171;1190;8128722;0
211;199;0;172;1180;8128731;0
211;199;0;172;1180;8128740;0
211;199;0;172;1170;8128749;0
211;199;0;171;1190;8128758;0
211;199;0;170;1190;8128767;0
211;199;0;169;1190;8128776;0
210;199;0;166;1190;8128785;0
210;199;0;166;1190;8128794;0
209;199;0;165;1180;8128803;0
209;199;0;165;1180;8128812;0
208;199;0;165;1190;8128821;0
208;199;0;165;1200;8128830;0
207;199;0;165;1200;8128839;0
207;199;0;166;1210;8128848;0
206;199;0;167;1210;8128857;0
205;199;0;168;1190;8128866;0
205;199;0;168;1190;8128875;0
204;199;0;168;1190;8128884;0
203;199;0;169;1170;8128893;0
203;199;0;170;1200;8128902;0
202;199;0;170;1210;8128911;0
202;198;0;171;1200;8128920;0
201;198;0;171;1220;8128929;0
201;198;0;171;1220;8128938;0
200;198;0;171;1200;8128948;0
200;197;0;171;1220;8128957;0
199;197;0;171;1210;8128966;0
199;197;0;169;1210;8128975;0
199;197;0;165;1210;8128984;0
198;197;0;157;1200;8128993;0
198;196;0;143;1200;8129002;0
197;196;0;129;1210;8129011;0
196;196;0;117;1190;8129020;0
196;196;0;111;1200;8129029;0
195;197;0;109;1210;8129038;0
194;197;0;109;1200;8129047;0
193;197;0;110;1200;8129056;0
193;197;0;112;1210;8129065;0
192;196;0;124;1200;8129074;0
191;196;0;135;1220;8129083;0
190;196;0;144;1220;8129092;0
190;196;0;158;1210;8129101;0
189;196;0;168;1210;8129110;0
188;196;0;178;1210;8129119;0
188;196;0;182;1200;8129128;0
187;196;0;184;1220;8129137;0
187;196;0;187;1220;8129146;0
187;195;0;188;1220;8129155;0
187;195;0;187;1220;8129164;0
186;195;0;187;1220;8129173;0
186;195;0;185;1220;8129182;0
186;195;0;185;1210;8129191;0
186;195;0;183;1220;8129200;0
185;195;0;178;1210;8129209;0
185;195;0;177;1210;8129218;0
185;195;0;176;1220;8129227;0
184;195;0;175;1220;8129236;0
184;196;0;177;1220;8129245;0
184;196;0;175;1230;8129254;0
183;196;0;175;1230;8129263;0
183;196;0;175;1230;8129272;0
183;196;0;175;1220;8129281;0
182;196;0;175;1200;8129290;0
182;197;0;175;1210;8129299;0
182;197;0;172;1210;8129308;0
182;197;0;172;1200;8129317;0
182;198;0;172;1200;8129326;0
181;198;0;172;1200;8129335;0
181;198;0;171;1210;8129344;0
181;198;0;172;1220;8129353;0
181;198;0;171;1220;8129362;0
181;198;0;171;1220;8129371;0
181;199;0;171;1220;8129380;0
181;200;0;171;1220;8129389;0
180;200;0;170;1210;8129398;0
180;200;0;169;1200;8129407;0
180;201;0;168;1190;8129416;0
180;201;0;167;1190;8129425;0
180;202;0;162;1190;8129434;0
180;202;0;157;1200;8129443;0
180;203;0;155;1200;8129452;0
180;203;0;154;1200;8129461;0
180;204;0;153;1190;8129470;0
180;204;0;154;1190;8129479;0
180;205;0;152;1200;8129488;0
180;205;0;152;1200;8129497;0
179;205;0;153;1190;8129506;0
179;205;0;155;1190;8129515;0
179;206;0;158;1190;8129524;0
179;206;0;158;1190;8129533;0
180;206;0;162;1200;8129542;0
180;207;12;165;1190;8129551;0
180;207;24;167;1170;8129560;0
180;207;12;167;1180;8129569;0
180;208;28;167;1160;8129578;0
180;208;0;170;1170;8129587;0
180;209;0;171;1160;8129596;0
180;209;0;171;1150;8129605;0
180;210;0;168;1140;8129614;0
180;210;0;168;1150;8129623;0
179;211;0;168;1150;8129632;0
179;211;0;170;1150;8129641;0
179;212;0;170;1160;8129650;0
179;213;0;168;1160;8129659;0
179;213;0;170;1170;8129668;0
178;214;0;171;1160;8129677;0
178;214;0;170;1140;8129686;0
178;215;0;171;1140;8129695;0
178;215;0;181;1140;8129704;0
178;216;0;176;1150;8129713;0
178;216;0;179;1160;8129722;0
177;216;0;184;1160;8129731;0
177;216;0;181;1160;8129740;0
177;217;0;182;1160;8129749;0
177;217;0;181;1150;8129758;0
177;217;0;188;1160;8129767;0
177;217;0;182;1160;8129776;0
178;218;0;181;1160;8129785;0
178;218;0;188;1170;8129794;0
178;218;0;182;1170;8129803;0
178;218;0;184;1160;8129812;0
178;219;12;189;1160;8129821;0
178;220;0;182;1170;8129830;0
179;220;0;185;1170;8129839;0
179;220;0;185;1170;8129848;0
179;221;0;182;1160;8129857;0
179;221;0;187;1180;8129866;0
179;221;0;184;1180;8129875;0
179;222;0;184;1180;8129884;0
179;222;0;191;1180;8129893;0
178;223;0;198;1180;8129902;0
178;223;0;211;1170;8129911;0
178;223;0;220;1180;8129920;0
178;224;0;223;1180;8129929;0
178;224;0;226;1180;8129938;0
177;225;0;231;1180;8129947;0
177;225;0;231;1180;8129956;0
177;225;0;236;1190;8129965;0
177;225;0;236;1180;8129974;0
177;226;0;232;1190;8129983;0
177;226;0;236;1190;8129992;0
177;227;0;235;1180;8130001;0
177;227;0;235;1180;8130010;0
178;228;0;236;1190;8130019;0
178;228;0;236;1190;8130028;0
178;229;0;235;1200;8130037;0
178;229;0;240;1190;8130046;0
178;229;0;237;1190;8130055;0
179;230;0;240;1200;8130064;0
179;231;0;237;1190;8130073;0
179;231;0;241;1200;8130082;0
180;232;0;237;1210;8130091;0
180;232;0;238;1210;8130100;0
180;233;0;237;1200;8130109;0
180;233;0;238;1200;8130118;0
180;233;0;241;1180;8130127;0
180;233;0;243;1190;8130136;0
181;234;0;245;1180;8130145;0
181;234;0;247;1180;8130154;0
181;234;0;256;1180;8130163;0
181;234;0;260;1190;8130172;0
182;235;0;264;1200;8130181;0
182;235;0;265;1200;8130190;0
182;235;0;267;1200;8130199;0
182;235;0;268;1210;8130208;0
183;236;0;270;1200;8130217;0
183;236;0;270;1210;8130226;0
184;236;0;271;1200;8130236;0
184;237;0;272;1220;8130245;0
184;237;0;275;1220;8130254;0
185;237;0;273;1210;8130263;0
185;238;0;273;1210;8130272;0
186;238;0;274;1210;8130281;0
186;238;0;274;1200;8130290;0
187;238;0;274;1210;8130299;0
187;239;0;277;1200;8130308;0
188;239;0;275;1190;8130317;0
189;239;0;275;1190;8130326;0
189;239;0;275;1180;8130335;0
190;239;0;276;1190;8130344;0
190;240;0;276;1200;8130353;0
191;240;0;277;1200;8130362;0
191;240;0;279;1200;8130371;0
192;240;0;281;1190;8130380;0
192;240;0;287;1200;8130389;0
193;241;0;292;1190;8130398;0
193;241;0;297;1190;8130407;0
194;241;0;299;1180;8130416;0
195;241;0;300;1190;8130425;0
195;241;0;301;1190;8130434;0
196;242;0;303;1210;8130443;0
197;242;0;303;1220;8130452;0
198;242;0;305;1210;8130461;0
199;242;0;306;1190;8130470;0
200;243;0;305;1180;8130479;0
201;243;0;305;1190;8130488;0
202;243;0;305;1200;8130497;0
203;243;0;306;1200;8130506;0
204;243;0;307;1200;8130515;0
205;243;0;306;1200;8130524;0
206;244;0;306;1210;8130533;0
207;244;0;307;1210;8130542;0
209;244;0;309;1210;8130551;0
210;244;0;307;1210;8130560;0
211;244;0;309;1210;8130569;0
212;245;0;307;1210;8130578;0
213;245;0;307;1210;8130587;0
214;245;0;309;1220;8130596;0
215;245;0;309;1210;8130605;0
216;245;0;310;1210;8130614;0
217;245;0;313;1200;8130623;0
218;245;0;318;1200;8130632;0
218;245;0;327;1190;8130641;0
219;245;0;330;1190;8130650;0
220;245;0;332;1190;8130659;0
221;244;0;338;1190;8130668;0
222;244;0;338;1210;8130677;0
223;244;0;340;1220;8130686;0
225;244;0;341;1230;8130695;0
225;244;0;342;1220;8130704;0
226;244;0;342;1230;8130713;0
227;244;0;343;1220;8130722;0
228;244;0;343;1230;8130731;0
229;244;0;344;1230;8130740;0
230;244;0;344;1230;8130749;0
231;244;0;344;1220;8130758;0
231;243;0;344;1230;8130767;0
232;243;0;344;1210;8130776;0
233;243;0;344;1220;8130785;0
234;243;0;345;1230;8130794;0
234;243;0;344;1230;8130803;0
235;243;0;347;1230;8130812;0
236;243;0;345;1230;8130821;0
236;243;0;344;1230;8130830;0
237;243;0;345;1230;8130839;0
238;242;0;345;1240;8130848;0
238;242;0;345;1220;8130857;0
239;242;0;346;1220;8130866;0
240;242;0;345;1220;8130875;0
240;242;0;347;1210;8130884;0
241;242;0;348;1210;8130893;0
242;242;0;348;1220;8130902;0
243;241;0;349;1220;8130911;0
243;241;0;350;1220;8130920;0
244;241;0;351;1220;8130929;0
245;241;0;353;1220;8130938;0
246;240;0;353;1220;8130947;0
247;240;0;353;1220;8130956;0
247;240;0;354;1220;8130965;0
248;239;0;356;1220;8130974;0
249;239;0;354;1240;8130983;0
250;239;0;355;1230;8130992;0
250;239;0;354;1240;8131001;0
251;238;0;356;1240;8131010;0
251;238;0;356;1250;8131019;0
252;238;0;355;1240;8131028;0
252;238;0;355;1220;8131037;0
253;237;0;355;1250;8131046;0
254;237;0;355;1250;8131055;0
254;237;0;356;1250;8131064;0
255;237;0;356;1260;8131073;0
255;237;0;356;1250;8131082;0
256;236;0;357;1250;8131091;0
256;236;0;356;1260;8131100;0
256;236;0;356;1260;8131109;0
257;236;0;357;1260;8131118;0
257;235;0;356;1270;8131127;0
258;235;0;357;1260;8131136;0
258;235;0;357;1260;8131145;0
258;235;0;358;1260;8131154;0
259;235;0;360;1250;8131163;0
259;234;0;361;1260;8131172;0
260;234;0;361;1250;8131181;0
260;234;0;363;1250;8131190;0
261;233;0;363;1260;8131199;0
262;233;0;364;1270;8131208;0
262;232;0;365;1280;8131217;0
263;232;0;365;1270;8131226;0
263;231;0;365;1290;8131235;0
264;231;0;365;1280;8131244;0
264;231;0;364;1280;8131253;0
265;230;0;365;1280;8131262;0
265;230;0;365;1270;8131271;0
266;229;0;365;1280;8131280;0
266;229;0;366;1280;8131289;0
267;228;0;366;1270;8131298;0
267;228;0;366;1280;8131307;0
268;228;0;368;1280;8131316;0
268;227;0;366;1280;8131325;0
269;227;0;366;1280;8131334;0
269;226;0;368;1270;8131343;0
270;226;0;366;1280;8131352;0
270;225;0;368;1270;8131361;0
271;225;0;368;1270;8131370;0
271;224;0;368;1260;8131379;0
272;224;12;369;1260;8131388;0
272;223;0;368;1260;8131397;0
273;223;12;369;1260;8131406;0
273;223;0;370;1260;8131415;0
274;222;0;370;1260;8131424;0
274;222;0;370;1270;8131433;0
275;221;0;370;1260;8131442;0
275;221;0;370;1260;8131451;0
276;221;0;371;1280;8131460;0
276;220;12;371;1270;8131469;0
276;220;0;370;1280;8131478;0
277;219;0;371;1290;8131487;0
277;219;0;370;1280;8131496;0
278;219;0;371;1290;8131505;0
278;218;0;373;1300;8131514;0
278;218;0;371;1290;8131524;0
278;218;0;372;1290;8131533;0
278;218;0;373;1290;8131542;0
278;218;0;373;1280;8131551;0
279;217;12;375;1280;8131560;0
279;217;0;375;1280;8131569;0
279;217;12;376;1270;8131578;0
279;216;0;376;1290;8131587;0
279;216;0;376;1290;8131596;0
279;216;0;377;1290;8131605;0
280;215;0;379;1290;8131614;0
280;215;0;379;1290;8131623;0
280;214;0;379;1280;8131632;0
280;214;0;381;1280;8131641;0
280;213;0;379;1280;8131650;0
280;213;12;381;1290;8131659;0
280;213;0;381;1290;8131668;0
281;212;12;380;1290;8131677;0
281;211;0;381;1290;8131686;0
281;211;0;380;1280;8131695;0
282;210;12;380;1280;8131704;0
282;209;0;381;1300;8131713;0
282;209;0;380;1300;8131722;0
282;208;0;377;1300;8131731;0
283;207;0;379;1300;8131740;0
283;207;0;380;1290;8131749;0
283;206;0;391;1280;8131758;0
282;205;0;393;1280;8131767;0
282;204;0;397;1290;8131776;0
282;204;0;402;1300;8131785;0
282;203;0;405;1280;8131794;0
282;203;0;407;1290;8131803;0
282;202;0;410;1280;8131812;0
282;201;0;411;1290;8131821;0
282;200;0;414;1300;8131830;0
282;200;0;415;1290;8131839;0
281;199;0;415;1290;8131848;0
281;199;0;415;1300;8131857;0
281;198;0;418;1300;8131866;0
281;198;0;416;1290;8131875;0
281;197;0;418;1300;8131884;0
281;196;0;418;1280;8131893;0
281;196;0;418;1290;8131902;0
281;195;0;418;1290;8131911;0
281;194;0;416;1290;8131920;0
280;194;0;416;1290;8131929;0
280;193;0;416;1290;8131938;0
280;192;0;415;1290;8131947;0
280;192;0;415;1300;8131956;0
281;191;0;416;1300;8131965;0
281;190;0;415;1310;8131974;0
281;190;0;416;1310;8131983;0
281;189;0;416;1290;8131992;0
280;189;0;415;1300;8132001;0
280;188;0;416;1300;8132010;0
280;188;0;416;1330;8132019;0
280;187;0;418;1330;8132028;0
280;186;0;418;1320;8132037;0
279;186;0;418;1310;8132046;0
279;185;0;419;1300;8132055;0
279;185;0;421;1300;8132064;0
278;184;0;421;1300;8132073;0
278;184;0;422;1300;8132082;0
278;183;0;424;1300;8132091;0
