200;203;0;73;1100;290479;0
200;203;0;149;1100;290486;0
200;203;0;227;1110;290493;0
199;203;0;288;1110;290500;0
199;203;0;334;1110;290507;0
199;203;0;376;1110;290514;0
199;203;0;410;1100;290521;0
199;203;0;430;1090;290528;0
199;203;0;452;1100;290535;0
199;203;0;471;1110;290542;0
200;203;0;489;1110;290549;0
200;203;0;508;1110;290556;0
200;203;0;522;1120;290563;0
200;203;0;535;1110;290570;0
200;203;0;550;1120;290577;0
200;203;0;561;1120;290584;0
200;203;0;573;1110;290591;0
201;203;0;585;1110;290598;0
201;203;0;590;1120;290605;0
201;202;0;599;1110;290612;0
202;202;0;604;1120;290619;0
202;202;0;605;1120;290626;0
202;202;0;611;1110;290633;0
202;202;0;614;1110;290641;0
202;202;0;617;1110;290648;0
202;201;0;623;1120;290655;0
202;201;0;625;1110;290662;0
202;201;0;631;1120;290669;0
203;201;0;638;1130;290676;0
203;201;0;638;1120;290683;0
203;200;0;643;1120;290690;0
203;200;0;648;1100;290697;0
204;200;0;651;1120;290704;0
204;199;0;658;1110;290711;0
204;199;0;663;1120;290718;0
204;199;0;667;1130;290725;0
204;199;0;676;1120;290732;0
204;198;0;678;1130;290739;0
204;198;0;684;1110;290746;0
204;198;0;690;1100;290753;0
204;198;0;690;1120;290760;0
205;197;0;695;1120;290767;0
205;197;0;699;1120;290774;0
205;196;0;700;1140;290781;0
205;196;0;703;1140;290788;0
205;196;0;706;1130;290795;0
205;195;0;710;1130;290802;0
205;195;0;714;1120;290809;0
205;195;0;716;1100;290816;0
205;194;0;721;1120;290823;0
205;194;0;726;1130;290831;0
204;194;0;727;1120;290838;0
204;193;0;729;1150;290845;0
204;193;0;731;1140;290852;0
204;192;0;730;1130;290859;0
204;192;0;733;1130;290866;0
204;192;0;734;1110;290873;0
204;191;0;734;1100;290880;0
204;191;0;739;1100;290887;0
203;191;0;742;1090;290894;0
203;190;0;744;1100;290901;0
203;190;0;748;1100;290908;0
202;189;0;750;1090;290915;0
202;189;0;754;1100;290922;0
201;189;0;757;1100;290929;0
201;188;0;756;1090;290936;0
200;188;0;759;1100;290943;0
200;187;0;762;1090;290950;0
199;187;0;760;1100;290957;0
199;186;0;762;1100;290964;0
199;186;0;763;1090;290971;0
198;186;0;764;1100;290978;0
198;186;0;770;1090;290985;0
197;185;0;770;1090;290992;0
197;185;0;773;1090;290999;0
196;185;0;776;1080;291006;0
196;184;0;775;1090;291014;0
195;184;0;779;1090;291021;0
194;184;0;781;1090;291028;0
194;183;0;782;1080;291035;0
193;183;0;788;1080;291042;0
193;183;0;790;1080;291049;0
192;183;0;793;1080;291056;0
191;183;0;796;1080;291063;0
191;182;0;796;1090;291070;0
190;182;0;799;1080;291077;0
190;182;0;800;1070;291084;0
190;182;0;800;1080;291091;0
189;182;0;803;1070;291098;0
189;182;0;806;1070;291105;0
188;182;0;803;1080;291112;0
188;183;0;807;1060;291119;0
187;183;0;807;1070;291126;0
186;183;0;807;1080;291133;0
186;183;0;809;1060;291140;0
185;183;0;807;1080;291147;0
185;183;0;807;1080;291154;0
184;183;0;812;1060;291161;0
184;183;0;810;1080;291168;0
183;184;0;812;1070;291175;0
183;184;0;813;1060;291182;0
182;184;0;812;1070;291189;0
182;184;0;814;1060;291197;0
181;185;0;812;1060;291204;0
181;185;0;812;1070;291211;0
180;185;0;815;1060;291218;0
180;186;0;813;1070;291225;0
179;186;0;814;1080;291232;0
179;187;0;816;1070;291239;0
178;187;0;815;1080;291246;0
178;188;0;814;1070;291253;0
177;188;0;815;1060;291260;0
177;189;0;814;1070;291267;0
176;189;0;816;1060;291274;0
176;190;0;815;1070;291281;0
175;191;0;813;1080;291288;0
175;191;0;816;1080;291295;0
174;192;0;814;1080;291302;0
174;192;0;815;1070;291309;0
174;193;0;817;1090;291316;0
173;193;0;814;1080;291323;0
173;194;0;815;1090;291330;0
173;194;0;815;1090;291337;0
172;195;0;814;1080;291344;0
172;195;0;816;1090;291351;0
171;196;0;815;1100;291358;0
